seq_ID,seq_start,seq_end,gene1
NODE_4_length_1460349_cov_13.240979,768386,770027,g1535
NODE_4_length_1460349_cov_13.240979,770893,772392,g1536
NODE_4_length_1460349_cov_13.240979,772740,773396,g1537
NODE_4_length_1460349_cov_13.240979,774543,776897,g1538
NODE_4_length_1460349_cov_13.240979,779907,781680,g1539
NODE_4_length_1460349_cov_13.240979,783383,784750,g1540
NODE_4_length_1460349_cov_13.240979,787112,788210,g1541
NODE_4_length_1460349_cov_13.240979,789344,791815,g1542
NODE_4_length_1460349_cov_13.240979,793271,795003,g1543
NODE_4_length_1460349_cov_13.240979,795270,798220,g1544
NODE_4_length_1460349_cov_13.240979,800111,801474,g1545
NODE_4_length_1460349_cov_13.240979,802856,804225,g1546
NODE_4_length_1460349_cov_13.240979,808507,809364,g1547
NODE_4_length_1460349_cov_13.240979,809490,810569,g1548
NODE_4_length_1460349_cov_13.240979,813569,817340,g1549
NODE_4_length_1460349_cov_13.240979,818196,818804,g1550
NODE_4_length_1460349_cov_13.240979,819241,820422,g1551
NODE_4_length_1460349_cov_13.240979,821627,822854,g1552
NODE_4_length_1460349_cov_13.240979,823698,824900,g1553
NODE_4_length_1460349_cov_13.240979,825601,827266,g1554
NODE_4_length_1460349_cov_13.240979,829989,831345,g1555
NODE_4_length_1460349_cov_13.240979,832023,833102,g1556
NODE_4_length_1460349_cov_13.240979,833188,834013,g1557
NODE_4_length_1460349_cov_13.240979,834476,836884,g1558
NODE_4_length_1460349_cov_13.240979,838170,838814,g1559
NODE_4_length_1460349_cov_13.240979,840867,845476,g1560
NODE_4_length_1460349_cov_13.240979,846001,848007,g1561
NODE_4_length_1460349_cov_13.240979,855713,857689,g1562
NODE_4_length_1460349_cov_13.240979,857885,864359,g1563
NODE_4_length_1460349_cov_13.240979,866728,868583,g1564
NODE_4_length_1460349_cov_13.240979,869273,871539,g1565
NODE_4_length_1460349_cov_13.240979,871774,873717,g1566
NODE_4_length_1460349_cov_13.240979,875010,876161,g1567
NODE_4_length_1460349_cov_13.240979,877762,878748,g1568
NODE_4_length_1460349_cov_13.240979,882283,884796,g1569
NODE_4_length_1460349_cov_13.240979,886843,887932,g1570
NODE_4_length_1460349_cov_13.240979,888541,888999,g1571
NODE_4_length_1460349_cov_13.240979,889925,891379,g1572
NODE_4_length_1460349_cov_13.240979,892511,895006,g1573
NODE_4_length_1460349_cov_13.240979,896801,898061,g1574
NODE_4_length_1460349_cov_13.240979,900093,901647,g1575
NODE_4_length_1460349_cov_13.240979,902307,902696,g1576
NODE_4_length_1460349_cov_13.240979,903492,905249,g1577
NODE_4_length_1460349_cov_13.240979,905932,906708,g1578
NODE_4_length_1460349_cov_13.240979,907029,907715,g1579
NODE_4_length_1460349_cov_13.240979,908257,908593,g1580
NODE_4_length_1460349_cov_13.240979,909334,910753,g1581
NODE_4_length_1460349_cov_13.240979,911451,914812,g1582
NODE_4_length_1460349_cov_13.240979,919469,921543,g1583
NODE_4_length_1460349_cov_13.240979,922339,922915,g1584
NODE_4_length_1460349_cov_13.240979,924133,924985,g1585
NODE_4_length_1460349_cov_13.240979,926249,927322,g1586
NODE_4_length_1460349_cov_13.240979,927870,930143,g1587
NODE_4_length_1460349_cov_13.240979,930792,931659,g1588
NODE_4_length_1460349_cov_13.240979,932115,933988,g1589
NODE_4_length_1460349_cov_13.240979,937794,939774,g1590
NODE_4_length_1460349_cov_13.240979,940547,941453,g1591
NODE_4_length_1460349_cov_13.240979,943880,944824,g1592
NODE_4_length_1460349_cov_13.240979,947803,949359,g1593
NODE_4_length_1460349_cov_13.240979,950124,951335,g1594
NODE_4_length_1460349_cov_13.240979,960300,963164,g1595
NODE_4_length_1460349_cov_13.240979,964039,965642,g1596
NODE_4_length_1460349_cov_13.240979,967116,967979,g1597
NODE_4_length_1460349_cov_13.240979,969913,972682,g1598
NODE_4_length_1460349_cov_13.240979,975086,978879,g1599
NODE_4_length_1460349_cov_13.240979,979647,980835,g1600
NODE_4_length_1460349_cov_13.240979,982394,984093,g1601
NODE_4_length_1460349_cov_13.240979,984831,987355,g1602
NODE_4_length_1460349_cov_13.240979,988036,988584,g1603
NODE_4_length_1460349_cov_13.240979,988992,989511,g1604
NODE_4_length_1460349_cov_13.240979,990374,992962,g1605
NODE_4_length_1460349_cov_13.240979,995865,996847,g1606
NODE_4_length_1460349_cov_13.240979,997162,998175,g1607
NODE_4_length_1460349_cov_13.240979,998639,1000443,g1608
NODE_4_length_1460349_cov_13.240979,1001300,1003185,g1609
NODE_4_length_1460349_cov_13.240979,1004428,1005838,g1610
NODE_4_length_1460349_cov_13.240979,1010289,1011848,g1611
NODE_4_length_1460349_cov_13.240979,1012465,1014440,g1612
NODE_4_length_1460349_cov_13.240979,1014983,1017037,g1613
NODE_4_length_1460349_cov_13.240979,1017434,1018912,g1614
NODE_4_length_1460349_cov_13.240979,1019302,1022493,g1615
NODE_4_length_1460349_cov_13.240979,1024469,1026126,g1616
NODE_4_length_1460349_cov_13.240979,1029252,1032596,g1617
NODE_4_length_1460349_cov_13.240979,1034350,1035438,g1618
NODE_4_length_1460349_cov_13.240979,1042360,1043486,g1619
NODE_4_length_1460349_cov_13.240979,1044017,1045603,g1620
NODE_4_length_1460349_cov_13.240979,1045936,1047232,g1621
NODE_4_length_1460349_cov_13.240979,1047628,1048833,g1622
NODE_4_length_1460349_cov_13.240979,1051920,1052834,g1623
NODE_4_length_1460349_cov_13.240979,1053287,1060023,g1624
NODE_4_length_1460349_cov_13.240979,1061362,1066583,g1625
NODE_4_length_1460349_cov_13.240979,1069209,1071070,g1626
NODE_4_length_1460349_cov_13.240979,1072393,1074554,g1627
NODE_4_length_1460349_cov_13.240979,1075158,1075892,g1628
NODE_4_length_1460349_cov_13.240979,1077464,1079173,g1629
NODE_4_length_1460349_cov_13.240979,1080307,1082106,g1630
NODE_4_length_1460349_cov_13.240979,1085520,1086463,g1631
NODE_4_length_1460349_cov_13.240979,1087342,1088754,g1632
NODE_4_length_1460349_cov_13.240979,1089201,1091678,g1633
NODE_4_length_1460349_cov_13.240979,1095827,1096663,g1634
NODE_4_length_1460349_cov_13.240979,1097102,1097890,g1635
NODE_4_length_1460349_cov_13.240979,1098391,1099278,g1636
NODE_4_length_1460349_cov_13.240979,1107195,1108382,g1637
NODE_4_length_1460349_cov_13.240979,1108602,1112083,g1638
NODE_4_length_1460349_cov_13.240979,1113678,1114591,g1639
NODE_4_length_1460349_cov_13.240979,1116911,1118818,g1640
NODE_4_length_1460349_cov_13.240979,1118980,1119506,g1641
NODE_4_length_1460349_cov_13.240979,1121849,1124462,g1642
NODE_4_length_1460349_cov_13.240979,1127151,1128658,g1643
NODE_4_length_1460349_cov_13.240979,1129155,1130739,g1644
NODE_4_length_1460349_cov_13.240979,1135147,1136620,g1645
NODE_4_length_1460349_cov_13.240979,1149043,1150245,g1646
NODE_4_length_1460349_cov_13.240979,1159100,1160214,g1647
NODE_4_length_1460349_cov_13.240979,1161499,1163223,g1648
NODE_4_length_1460349_cov_13.240979,1163334,1164611,g1649
NODE_4_length_1460349_cov_13.240979,1165116,1165891,g1650
NODE_4_length_1460349_cov_13.240979,1167027,1167938,g1651
NODE_4_length_1460349_cov_13.240979,1168535,1170118,g1652
NODE_4_length_1460349_cov_13.240979,1171495,1172781,g1653
NODE_4_length_1460349_cov_13.240979,1175212,1175941,g1654
NODE_4_length_1460349_cov_13.240979,1176680,1178069,g1655
NODE_4_length_1460349_cov_13.240979,1183076,1184730,g1656
NODE_4_length_1460349_cov_13.240979,1186392,1188255,g1657
NODE_4_length_1460349_cov_13.240979,1196083,1198559,g1658
NODE_4_length_1460349_cov_13.240979,1200132,1201855,g1659
NODE_4_length_1460349_cov_13.240979,1203989,1207008,g1660
NODE_4_length_1460349_cov_13.240979,1208283,1210680,g1661
NODE_4_length_1460349_cov_13.240979,1211303,1212296,g1662
NODE_4_length_1460349_cov_13.240979,1213465,1214406,g1663
NODE_4_length_1460349_cov_13.240979,1214690,1216732,g1664
NODE_4_length_1460349_cov_13.240979,1220747,1223118,g1665
NODE_4_length_1460349_cov_13.240979,1223853,1227349,g1666
NODE_4_length_1460349_cov_13.240979,1231126,1236972,g1667
NODE_4_length_1460349_cov_13.240979,1248872,1250706,g1668
NODE_4_length_1460349_cov_13.240979,1253096,1254698,g1669
NODE_4_length_1460349_cov_13.240979,1256809,1257949,g1670
NODE_4_length_1460349_cov_13.240979,1259244,1262926,g1671
NODE_4_length_1460349_cov_13.240979,1263711,1265976,g1672
NODE_4_length_1460349_cov_13.240979,1268989,1269631,g1673
NODE_4_length_1460349_cov_13.240979,1270659,1272638,g1674
NODE_4_length_1460349_cov_13.240979,1273143,1274031,g1675
NODE_4_length_1460349_cov_13.240979,1274341,1276573,g1676
NODE_4_length_1460349_cov_13.240979,1277616,1279972,g1677
NODE_4_length_1460349_cov_13.240979,1281825,1282562,g1678
NODE_4_length_1460349_cov_13.240979,1283065,1285547,g1679
NODE_4_length_1460349_cov_13.240979,1288535,1289137,g1680
NODE_4_length_1460349_cov_13.240979,1289572,1291265,g1681
NODE_4_length_1460349_cov_13.240979,1291712,1296145,g1682
NODE_4_length_1460349_cov_13.240979,1296592,1297638,g1683
NODE_4_length_1460349_cov_13.240979,1297895,1298404,g1684
NODE_4_length_1460349_cov_13.240979,1299347,1303140,g1685
NODE_4_length_1460349_cov_13.240979,1305826,1307330,g1686
NODE_4_length_1460349_cov_13.240979,1308165,1310186,g1687
NODE_4_length_1460349_cov_13.240979,1312849,1315237,g1688
NODE_4_length_1460349_cov_13.240979,1317767,1318981,g1689
NODE_4_length_1460349_cov_13.240979,1319658,1321412,g1690
NODE_4_length_1460349_cov_13.240979,1322428,1323317,g1691
NODE_4_length_1460349_cov_13.240979,1325293,1325860,g1692
NODE_4_length_1460349_cov_13.240979,1326269,1328378,g1693
NODE_4_length_1460349_cov_13.240979,1328931,1329685,g1694
NODE_4_length_1460349_cov_13.240979,1332037,1333208,g1695
NODE_4_length_1460349_cov_13.240979,1335020,1338863,g1696
NODE_4_length_1460349_cov_13.240979,1344743,1346633,g1697
NODE_4_length_1460349_cov_13.240979,1347256,1349503,g1698
NODE_4_length_1460349_cov_13.240979,1349672,1353458,g1699
NODE_4_length_1460349_cov_13.240979,1355847,1356554,g1700
NODE_4_length_1460349_cov_13.240979,1358780,1360223,g1701
NODE_4_length_1460349_cov_13.240979,1362817,1364052,g1702
NODE_4_length_1460349_cov_13.240979,1366549,1368307,g1703
NODE_4_length_1460349_cov_13.240979,1369049,1370515,g1704
NODE_4_length_1460349_cov_13.240979,1371349,1375539,g1705
NODE_4_length_1460349_cov_13.240979,1377111,1379394,g1706
NODE_4_length_1460349_cov_13.240979,1380103,1383368,g1707
NODE_4_length_1460349_cov_13.240979,1395328,1399027,g1708
NODE_4_length_1460349_cov_13.240979,1400437,1402038,g1709
NODE_4_length_1460349_cov_13.240979,1403886,1406845,g1710
NODE_4_length_1460349_cov_13.240979,1407640,1409880,g1711
NODE_4_length_1460349_cov_13.240979,1410994,1412747,g1712
NODE_4_length_1460349_cov_13.240979,1412957,1414754,g1713
NODE_4_length_1460349_cov_13.240979,1415467,1416369,g1714
NODE_4_length_1460349_cov_13.240979,1416702,1418190,g1715
NODE_4_length_1460349_cov_13.240979,1419054,1420293,g1716
NODE_4_length_1460349_cov_13.240979,1423192,1423994,g1717
NODE_4_length_1460349_cov_13.240979,1424196,1424978,g1718
NODE_4_length_1460349_cov_13.240979,1425818,1427878,g1719
NODE_4_length_1460349_cov_13.240979,1429826,1431049,g1720
NODE_4_length_1460349_cov_13.240979,1431897,1433772,g1721
NODE_4_length_1460349_cov_13.240979,1440061,1441229,g1722
NODE_4_length_1460349_cov_13.240979,1444446,1446876,g1723
NODE_4_length_1460349_cov_13.240979,1446971,1447842,g1724
NODE_4_length_1460349_cov_13.240979,1449365,1452884,g1725
NODE_4_length_1460349_cov_13.240979,1454446,1458323,g1726
NODE_4_length_1460349_cov_13.240979,1458766,1459530,g1727
NODE_5_length_1381889_cov_14.298883,2052,7660,g1728
NODE_5_length_1381889_cov_14.298883,11829,13690,g1729
NODE_5_length_1381889_cov_14.298883,17091,18009,g1730
NODE_5_length_1381889_cov_14.298883,18223,19946,g1731
NODE_5_length_1381889_cov_14.298883,20426,21544,g1732
NODE_5_length_1381889_cov_14.298883,22663,23304,g1733
NODE_5_length_1381889_cov_14.298883,23855,24210,g1734
NODE_5_length_1381889_cov_14.298883,24611,25921,g1735
NODE_5_length_1381889_cov_14.298883,27697,28629,g1736
NODE_5_length_1381889_cov_14.298883,31200,32556,g1737
NODE_5_length_1381889_cov_14.298883,33516,36015,g1738
NODE_5_length_1381889_cov_14.298883,37288,39044,g1739
NODE_5_length_1381889_cov_14.298883,39924,42152,g1740
NODE_5_length_1381889_cov_14.298883,44279,45888,g1741
NODE_5_length_1381889_cov_14.298883,46698,47525,g1742
NODE_5_length_1381889_cov_14.298883,47684,49151,g1743
NODE_5_length_1381889_cov_14.298883,49510,50932,g1744
NODE_5_length_1381889_cov_14.298883,51251,52777,g1745
NODE_5_length_1381889_cov_14.298883,52906,57095,g1746
NODE_5_length_1381889_cov_14.298883,60576,62011,g1747
NODE_5_length_1381889_cov_14.298883,65154,68354,g1748
NODE_5_length_1381889_cov_14.298883,68796,69677,g1749
NODE_5_length_1381889_cov_14.298883,69936,70790,g1750
NODE_5_length_1381889_cov_14.298883,72378,73655,g1751
NODE_5_length_1381889_cov_14.298883,74982,75644,g1752
NODE_5_length_1381889_cov_14.298883,77261,82861,g1753
NODE_5_length_1381889_cov_14.298883,83045,84599,g1754
NODE_5_length_1381889_cov_14.298883,85470,89009,g1755
NODE_5_length_1381889_cov_14.298883,89474,90652,g1756
NODE_5_length_1381889_cov_14.298883,90964,91287,g1757
NODE_5_length_1381889_cov_14.298883,95112,95711,g1758
NODE_5_length_1381889_cov_14.298883,100615,101859,g1759
NODE_5_length_1381889_cov_14.298883,102918,103499,g1760
NODE_5_length_1381889_cov_14.298883,103691,104753,g1761
NODE_5_length_1381889_cov_14.298883,105812,106559,g1762
NODE_5_length_1381889_cov_14.298883,110282,111328,g1763
NODE_5_length_1381889_cov_14.298883,112334,113877,g1764
NODE_5_length_1381889_cov_14.298883,114212,115295,g1765
NODE_5_length_1381889_cov_14.298883,116114,118014,g1766
NODE_5_length_1381889_cov_14.298883,118455,119444,g1767
NODE_5_length_1381889_cov_14.298883,119487,120037,g1768
NODE_5_length_1381889_cov_14.298883,120552,121633,g1769
NODE_5_length_1381889_cov_14.298883,126658,128136,g1770
NODE_5_length_1381889_cov_14.298883,128889,129464,g1771
NODE_5_length_1381889_cov_14.298883,130220,131085,g1772
NODE_5_length_1381889_cov_14.298883,131584,134023,g1773
NODE_5_length_1381889_cov_14.298883,134674,140771,g1774
NODE_5_length_1381889_cov_14.298883,141414,142356,g1775
NODE_5_length_1381889_cov_14.298883,142832,144229,g1776
NODE_5_length_1381889_cov_14.298883,145941,146231,g1777
NODE_5_length_1381889_cov_14.298883,149705,150697,g1778
NODE_5_length_1381889_cov_14.298883,151139,154793,g1779
NODE_5_length_1381889_cov_14.298883,155232,155693,g1780
NODE_5_length_1381889_cov_14.298883,156878,157970,g1781
NODE_5_length_1381889_cov_14.298883,158624,161675,g1782
NODE_5_length_1381889_cov_14.298883,162224,162970,g1783
NODE_5_length_1381889_cov_14.298883,164606,165500,g1784
NODE_5_length_1381889_cov_14.298883,165929,167465,g1785
NODE_5_length_1381889_cov_14.298883,167950,169314,g1786
NODE_5_length_1381889_cov_14.298883,169337,169981,g1787
NODE_5_length_1381889_cov_14.298883,171744,174196,g1788
NODE_5_length_1381889_cov_14.298883,174603,175332,g1789
NODE_5_length_1381889_cov_14.298883,176019,177023,g1790
NODE_5_length_1381889_cov_14.298883,177535,179109,g1791
NODE_5_length_1381889_cov_14.298883,180142,181904,g1792
NODE_5_length_1381889_cov_14.298883,182416,183892,g1793
NODE_5_length_1381889_cov_14.298883,184097,186385,g1794
NODE_5_length_1381889_cov_14.298883,189359,189968,g1795
NODE_5_length_1381889_cov_14.298883,190610,191520,g1796
NODE_5_length_1381889_cov_14.298883,192039,193205,g1797
NODE_5_length_1381889_cov_14.298883,194004,195728,g1798
NODE_5_length_1381889_cov_14.298883,196437,198114,g1799
NODE_5_length_1381889_cov_14.298883,199045,201619,g1800
NODE_5_length_1381889_cov_14.298883,202414,203054,g1801
NODE_5_length_1381889_cov_14.298883,204085,205395,g1802
NODE_5_length_1381889_cov_14.298883,205851,207198,g1803
NODE_5_length_1381889_cov_14.298883,209124,210509,g1804
NODE_5_length_1381889_cov_14.298883,210959,211921,g1805
NODE_5_length_1381889_cov_14.298883,212670,213113,g1806
NODE_5_length_1381889_cov_14.298883,213358,215055,g1807
NODE_5_length_1381889_cov_14.298883,223824,225652,g1808
NODE_5_length_1381889_cov_14.298883,232552,233151,g1809
NODE_5_length_1381889_cov_14.298883,233576,234977,g1810
NODE_5_length_1381889_cov_14.298883,235551,236246,g1811
NODE_5_length_1381889_cov_14.298883,238006,239549,g1812
NODE_5_length_1381889_cov_14.298883,239860,241677,g1813
NODE_5_length_1381889_cov_14.298883,244197,248237,g1814
NODE_5_length_1381889_cov_14.298883,248975,250544,g1815
NODE_5_length_1381889_cov_14.298883,251891,255929,g1816
NODE_5_length_1381889_cov_14.298883,256743,259604,g1817
NODE_5_length_1381889_cov_14.298883,260312,261121,g1818
NODE_5_length_1381889_cov_14.298883,261739,262940,g1819
NODE_5_length_1381889_cov_14.298883,263606,264526,g1820
NODE_5_length_1381889_cov_14.298883,274853,277356,g1821
NODE_5_length_1381889_cov_14.298883,282189,284094,g1822
NODE_5_length_1381889_cov_14.298883,284997,286372,g1823
NODE_5_length_1381889_cov_14.298883,287106,288639,g1824
NODE_5_length_1381889_cov_14.298883,294089,295183,g1825
NODE_5_length_1381889_cov_14.298883,296774,298348,g1826
NODE_5_length_1381889_cov_14.298883,301573,303566,g1827
NODE_5_length_1381889_cov_14.298883,310595,312704,g1828
NODE_5_length_1381889_cov_14.298883,315968,316516,g1829
NODE_5_length_1381889_cov_14.298883,316582,318283,g1830
NODE_5_length_1381889_cov_14.298883,320966,322718,g1831
NODE_5_length_1381889_cov_14.298883,323891,324862,g1832
NODE_5_length_1381889_cov_14.298883,327076,328353,g1833
NODE_5_length_1381889_cov_14.298883,328808,329546,g1834
NODE_5_length_1381889_cov_14.298883,330147,330468,g1835
NODE_5_length_1381889_cov_14.298883,332704,333588,g1836
NODE_5_length_1381889_cov_14.298883,335746,338444,g1837
NODE_5_length_1381889_cov_14.298883,341971,343535,g1838
NODE_5_length_1381889_cov_14.298883,346026,347020,g1839
NODE_5_length_1381889_cov_14.298883,347271,349639,g1840
NODE_5_length_1381889_cov_14.298883,350584,351623,g1841
NODE_5_length_1381889_cov_14.298883,352103,353467,g1842
NODE_5_length_1381889_cov_14.298883,353597,355215,g1843
NODE_5_length_1381889_cov_14.298883,356671,358608,g1844
NODE_5_length_1381889_cov_14.298883,359042,360952,g1845
NODE_5_length_1381889_cov_14.298883,368976,369365,g1846
NODE_5_length_1381889_cov_14.298883,370331,371056,g1847
NODE_5_length_1381889_cov_14.298883,372337,374684,g1848
NODE_5_length_1381889_cov_14.298883,376328,377717,g1849
NODE_5_length_1381889_cov_14.298883,383846,385501,g1850
NODE_5_length_1381889_cov_14.298883,386283,387608,g1851
NODE_5_length_1381889_cov_14.298883,389814,392295,g1852
NODE_5_length_1381889_cov_14.298883,396340,398178,g1853
NODE_5_length_1381889_cov_14.298883,402088,403080,g1854
NODE_5_length_1381889_cov_14.298883,407430,407933,g1855
NODE_5_length_1381889_cov_14.298883,413286,414878,g1856
NODE_5_length_1381889_cov_14.298883,421477,421959,g1857
NODE_5_length_1381889_cov_14.298883,425476,428365,g1858
NODE_5_length_1381889_cov_14.298883,429338,429723,g1859
NODE_5_length_1381889_cov_14.298883,430268,431355,g1860
NODE_5_length_1381889_cov_14.298883,432958,433675,g1861
NODE_5_length_1381889_cov_14.298883,437004,438599,g1862
NODE_5_length_1381889_cov_14.298883,438911,439934,g1863
NODE_5_length_1381889_cov_14.298883,441144,442246,g1864
NODE_5_length_1381889_cov_14.298883,442684,447390,g1865
NODE_5_length_1381889_cov_14.298883,448127,451561,g1866
NODE_5_length_1381889_cov_14.298883,452383,453501,g1867
NODE_5_length_1381889_cov_14.298883,454075,454308,g1868
NODE_5_length_1381889_cov_14.298883,455236,460445,g1869
NODE_5_length_1381889_cov_14.298883,462377,463231,g1870
NODE_5_length_1381889_cov_14.298883,463418,464472,g1871
NODE_5_length_1381889_cov_14.298883,466263,468835,g1872
NODE_5_length_1381889_cov_14.298883,469173,469501,g1873
NODE_5_length_1381889_cov_14.298883,474272,475459,g1874
NODE_5_length_1381889_cov_14.298883,477081,477905,g1875
NODE_5_length_1381889_cov_14.298883,479186,480367,g1876
NODE_5_length_1381889_cov_14.298883,481293,481982,g1877
NODE_5_length_1381889_cov_14.298883,482535,484342,g1878
NODE_5_length_1381889_cov_14.298883,484630,486246,g1879
NODE_5_length_1381889_cov_14.298883,486251,489175,g1880
NODE_5_length_1381889_cov_14.298883,489802,497275,g1881
NODE_5_length_1381889_cov_14.298883,499509,500099,g1882
NODE_5_length_1381889_cov_14.298883,500939,503749,g1883
NODE_5_length_1381889_cov_14.298883,503989,504870,g1884
NODE_5_length_1381889_cov_14.298883,505286,505855,g1885
NODE_5_length_1381889_cov_14.298883,506870,507384,g1886
NODE_5_length_1381889_cov_14.298883,507607,508685,g1887
NODE_5_length_1381889_cov_14.298883,509288,509890,g1888
NODE_5_length_1381889_cov_14.298883,510255,512348,g1889
NODE_5_length_1381889_cov_14.298883,514887,515827,g1890
NODE_5_length_1381889_cov_14.298883,518713,521226,g1891
NODE_5_length_1381889_cov_14.298883,522772,523184,g1892
NODE_5_length_1381889_cov_14.298883,527078,528907,g1893
NODE_5_length_1381889_cov_14.298883,530008,531054,g1894
NODE_5_length_1381889_cov_14.298883,531570,533223,g1895
NODE_5_length_1381889_cov_14.298883,534018,535511,g1896
NODE_5_length_1381889_cov_14.298883,535637,538792,g1897
NODE_5_length_1381889_cov_14.298883,539515,541707,g1898
NODE_5_length_1381889_cov_14.298883,541931,542899,g1899
NODE_5_length_1381889_cov_14.298883,543250,545589,g1900
NODE_5_length_1381889_cov_14.298883,545841,547261,g1901
NODE_5_length_1381889_cov_14.298883,547422,548833,g1902
NODE_5_length_1381889_cov_14.298883,549127,550638,g1903
NODE_5_length_1381889_cov_14.298883,550644,552026,g1904
NODE_5_length_1381889_cov_14.298883,552255,553888,g1905
NODE_5_length_1381889_cov_14.298883,554288,555846,g1906
NODE_5_length_1381889_cov_14.298883,556135,557061,g1907
NODE_5_length_1381889_cov_14.298883,558240,558819,g1908
NODE_5_length_1381889_cov_14.298883,559185,562117,g1909
NODE_5_length_1381889_cov_14.298883,563145,566881,g1910
NODE_5_length_1381889_cov_14.298883,567862,568510,g1911
NODE_5_length_1381889_cov_14.298883,568818,569526,g1912
NODE_5_length_1381889_cov_14.298883,569839,573570,g1913
NODE_5_length_1381889_cov_14.298883,574830,576060,g1914
NODE_5_length_1381889_cov_14.298883,577440,581846,g1915
NODE_5_length_1381889_cov_14.298883,581934,583302,g1916
NODE_5_length_1381889_cov_14.298883,583803,584686,g1917
NODE_5_length_1381889_cov_14.298883,585477,586312,g1918
NODE_5_length_1381889_cov_14.298883,587290,592098,g1919
NODE_5_length_1381889_cov_14.298883,592345,595745,g1920
NODE_5_length_1381889_cov_14.298883,596298,597433,g1921
NODE_5_length_1381889_cov_14.298883,599294,602903,g1922
NODE_5_length_1381889_cov_14.298883,603005,603604,g1923
NODE_5_length_1381889_cov_14.298883,604164,604551,g1924
NODE_5_length_1381889_cov_14.298883,605721,607344,g1925
NODE_5_length_1381889_cov_14.298883,608089,608929,g1926
NODE_5_length_1381889_cov_14.298883,609114,609861,g1927
NODE_5_length_1381889_cov_14.298883,610688,611414,g1928
NODE_5_length_1381889_cov_14.298883,612280,613935,g1929
NODE_5_length_1381889_cov_14.298883,614043,615143,g1930
NODE_5_length_1381889_cov_14.298883,615771,617067,g1931
NODE_5_length_1381889_cov_14.298883,617221,618115,g1932
NODE_5_length_1381889_cov_14.298883,618788,619903,g1933
NODE_5_length_1381889_cov_14.298883,620070,625598,g1934
NODE_5_length_1381889_cov_14.298883,626627,628067,g1935
NODE_5_length_1381889_cov_14.298883,628525,630823,g1936
NODE_5_length_1381889_cov_14.298883,630977,632728,g1937
NODE_5_length_1381889_cov_14.298883,632755,633738,g1938
NODE_5_length_1381889_cov_14.298883,634343,635884,g1939
NODE_5_length_1381889_cov_14.298883,636479,637444,g1940
NODE_5_length_1381889_cov_14.298883,638780,641854,g1941
NODE_5_length_1381889_cov_14.298883,643921,646038,g1942
NODE_5_length_1381889_cov_14.298883,646163,646774,g1943
NODE_5_length_1381889_cov_14.298883,646956,648950,g1944
NODE_5_length_1381889_cov_14.298883,649744,653107,g1945
NODE_5_length_1381889_cov_14.298883,653396,655145,g1946
NODE_5_length_1381889_cov_14.298883,656804,659545,g1947
NODE_5_length_1381889_cov_14.298883,659732,664063,g1948
NODE_5_length_1381889_cov_14.298883,664912,665541,g1949
NODE_5_length_1381889_cov_14.298883,665726,668262,g1950
NODE_5_length_1381889_cov_14.298883,668285,669421,g1951
NODE_5_length_1381889_cov_14.298883,669904,671740,g1952
NODE_5_length_1381889_cov_14.298883,673147,673603,g1953
NODE_5_length_1381889_cov_14.298883,674102,675946,g1954
NODE_5_length_1381889_cov_14.298883,681230,682196,g1955
NODE_5_length_1381889_cov_14.298883,684166,686546,g1956
NODE_5_length_1381889_cov_14.298883,686813,688597,g1957
NODE_5_length_1381889_cov_14.298883,689104,690635,g1958
NODE_5_length_1381889_cov_14.298883,691257,693624,g1959
NODE_5_length_1381889_cov_14.298883,698981,699799,g1960
NODE_5_length_1381889_cov_14.298883,699952,705425,g1961
NODE_5_length_1381889_cov_14.298883,705810,707424,g1962
NODE_5_length_1381889_cov_14.298883,713966,715240,g1963
NODE_5_length_1381889_cov_14.298883,717189,717485,g1964
NODE_5_length_1381889_cov_14.298883,718713,719378,g1965
NODE_5_length_1381889_cov_14.298883,720010,720579,g1966
NODE_5_length_1381889_cov_14.298883,721333,721926,g1967
NODE_5_length_1381889_cov_14.298883,722700,723758,g1968
NODE_5_length_1381889_cov_14.298883,723779,724474,g1969
NODE_5_length_1381889_cov_14.298883,725071,726469,g1970
NODE_5_length_1381889_cov_14.298883,726500,727314,g1971
NODE_5_length_1381889_cov_14.298883,727744,730401,g1972
NODE_5_length_1381889_cov_14.298883,730586,731485,g1973
NODE_5_length_1381889_cov_14.298883,731724,734378,g1974
NODE_5_length_1381889_cov_14.298883,734817,797643,g1975
NODE_5_length_1381889_cov_14.298883,799598,805774,g1976
NODE_5_length_1381889_cov_14.298883,808027,810765,g1977
NODE_5_length_1381889_cov_14.298883,811566,812480,g1978
NODE_5_length_1381889_cov_14.298883,812731,813776,g1979
NODE_5_length_1381889_cov_14.298883,814707,816455,g1980
NODE_5_length_1381889_cov_14.298883,821009,822098,g1981
NODE_5_length_1381889_cov_14.298883,827410,829054,g1982
NODE_5_length_1381889_cov_14.298883,830081,832083,g1983
NODE_5_length_1381889_cov_14.298883,833445,835883,g1984
NODE_5_length_1381889_cov_14.298883,836551,837956,g1985
NODE_5_length_1381889_cov_14.298883,843055,843790,g1986
NODE_5_length_1381889_cov_14.298883,844013,847913,g1987
NODE_5_length_1381889_cov_14.298883,852374,854421,g1988
NODE_5_length_1381889_cov_14.298883,855611,856354,g1989
NODE_5_length_1381889_cov_14.298883,857092,857959,g1990
NODE_5_length_1381889_cov_14.298883,858859,860062,g1991
NODE_5_length_1381889_cov_14.298883,861443,862686,g1992
